PPG,259838,104229,106796
ECG,259841,-24053,
PPG,259848,104229,106837
ECG,259849,-22357,
GSR,259856,594,
ECG,259857,-23734,
PPG,259860,104246,106868
ECG,259864,-22367,
PPG,259868,104270,106883
ECG,259871,-23726,
PPG,259878,104290,106920
ECG,259879,-23079,
PPG,259888,104289,106947
ECG,259889,-23139,
ECG,259896,-23071,
PPG,259900,104302,106975
ECG,259903,-22519,
PPG,259908,104319,107005
GSR,259911,594,
ECG,259911,-23069,
PPG,259918,104315,107014
ECG,259919,-21687,
PPG,259929,104335,107052
ECG,259930,-23396,
ECG,259936,-21163,
PPG,259939,104350,107091
ECG,259944,-23030,
PPG,259948,104354,107114
ECG,259952,-21673,
PPG,259958,104354,107124
ECG,259960,-23878,
PPG,259969,104378,107139
GSR,259970,594,
ECG,259970,-19954,
ECG,259976,-22837,
PPG,259979,104384,107169
ECG,259984,-21301,
PPG,259989,104404,107197
ECG,259992,-24927,
PPG,259998,104386,107220
ECG,259999,-22033,
PPG,260008,104408,107229
ECG,260009,-24854,
ECG,260016,-22212,
PPG,260019,104431,107247
ECG,260024,-24409,
GSR,260027,594,
PPG,260029,104423,107271
ECG,260032,-22277,
PPG,260039,104412,107331
ECG,260040,-24511,
PPG,260048,104447,107312
ECG,260049,-22760,
ECG,260056,-23699,
PPG,260060,104437,107339
ECG,260064,-21806,
PPG,260069,104457,107328
ECG,260071,-18484,
PPG,260078,104441,107370
ECG,260080,-10120,
GSR,260084,594,
PPG,260088,104456,107376
ECG,260089,-11334,
ECG,260096,-17047,
PPG,260100,104481,107392
ECG,260103,-23672,
PPG,260109,104498,107402
ECG,260112,-37024,
PPG,260119,104500,107416
ECG,260120,-38377,
PPG,260129,104485,107431
ECG,260130,-34852,
ECG,260135,-27135,
PPG,260139,104498,107439
GSR,260140,594,
ECG,260144,-25126,
PPG,260149,104500,107459
ECG,260152,-20873,
PPG,260159,104531,107487
ECG,260160,-23137,
ECG,260167,-20223,
PPG,260170,104536,107496
ECG,260175,-22702,
PPG,260178,104540,107521
ECG,260184,-19269,
PPG,260189,104541,107536
ECG,260191,-21799,
GSR,260195,594,
PPG,260199,104552,107560
ECG,260200,-18687,
ECG,260207,-21016,
PPG,260210,104556,107566
ECG,260215,-18191,
PPG,260218,104572,107596
ECG,260224,-20427,
PPG,260229,104576,107585
ECG,260231,-17976,
PPG,260239,104596,107627
ECG,260240,-19059,
ECG,260247,-17157,
PPG,260251,104596,107644
GSR,260252,594,
ECG,260255,-17982,
PPG,260259,104582,107673
ECG,260263,-16369,
PPG,260269,104609,107690
ECG,260271,-16324,
PPG,260279,104612,107709
ECG,260280,-15510,
ECG,260287,-14243,
PPG,260291,104606,107672
ECG,260295,-13477,
PPG,260299,104564,107607
ECG,260303,-11228,
GSR,260307,594,
PPG,260310,104525,107481
ECG,260311,-11158,
PPG,260319,104456,107303
ECG,260320,-7997,
ECG,260327,-8985,
PPG,260331,104396,107161
ECG,260335,-6167,
PPG,260339,104332,106978
ECG,260343,-8076,
PPG,260349,104265,106808
ECG,260352,-5417,
PPG,260360,104221,106656
ECG,260361,-8709,
GSR,260363,594,
ECG,260367,-7641,
PPG,260371,104167,106554
ECG,260375,-12532,
PPG,260380,104124,106457
ECG,260382,-12364,
PPG,260389,104115,106395
ECG,260390,-17515,
PPG,260400,104085,106378
ECG,260401,-17254,
ECG,260408,-21624,
PPG,260411,104072,106334
ECG,260415,-19707,
PPG,260420,104071,106326
GSR,260422,594,
ECG,260423,-22571,
PPG,260430,104078,106309
ECG,260431,-20829,
PPG,260441,104082,106345
ECG,260442,-22829,
ECG,260447,-21807,
PPG,260450,104082,106330
ECG,260455,-22841,
PPG,260460,104103,106362
ECG,260463,-22147,
PPG,260469,104093,106375
ECG,260470,-22448,
PPG,260480,104104,106392
GSR,260481,594,
ECG,260482,-22524,
ECG,260487,-21931,
PPG,260490,104119,106395
ECG,260495,-22754,
PPG,260500,104132,106412
ECG,260503,-22046,
PPG,260510,104117,106421
ECG,260511,-23402,
PPG,260519,104123,106442
ECG,260520,-21292,
ECG,260527,-23208,
PPG,260531,104130,106442
ECG,260535,-21172,
GSR,260537,594,
PPG,260540,104144,106464
ECG,260542,-23601,
PPG,260550,104158,106485
ECG,260551,-20971,
ECG,260558,-23469,
PPG,260562,104153,106509
ECG,260567,-20745,
PPG,260571,104171,106548
ECG,260575,-23840,
PPG,260581,104204,106555
ECG,260583,-21283,
PPG,260590,104181,106593
ECG,260591,-24166,
GSR,260598,594,
ECG,260598,-21689,
PPG,260602,104212,106613
ECG,260606,-24082,
PPG,260611,104205,106614
ECG,260615,-21707,
PPG,260621,104233,106627
ECG,260623,-23955,
PPG,260630,104198,106625
ECG,260631,-22276,
ECG,260638,-23442,
PPG,260641,104195,106613
ECG,260646,-22283,
PPG,260651,104208,106605
GSR,260653,594,
ECG,260655,-23226,
PPG,260661,104192,106592
ECG,260663,-22345,
PPG,260670,104192,106597
ECG,260671,-22739,
ECG,260678,-23572,
PPG,260682,104182,106569
ECG,260686,-23149,
PPG,260690,104180,106572
ECG,260695,-23787,
PPG,260700,104182,106546
ECG,260702,-22286,
PPG,260710,104201,106561
GSR,260711,594,
ECG,260712,-24011,
ECG,260718,-22328,
PPG,260722,104186,106561
ECG,260726,-24597,
PPG,260731,104189,106574
ECG,260734,-22186,
PPG,260741,104181,106577
ECG,260742,-24422,
PPG,260750,104205,106612
ECG,260752,-21496,
ECG,260759,-24763,
PPG,260762,104207,106621
ECG,260766,-21799,
GSR,260768,594,
PPG,260771,104226,106644
ECG,260774,-24709,
PPG,260781,104233,106681
ECG,260783,-21801,
PPG,260790,104236,106689
ECG,260792,-24867,
ECG,260799,-22362,
PPG,260802,104261,106700
ECG,260806,-24609,
PPG,260810,104275,106741
ECG,260814,-22517,
PPG,260820,104272,106756
GSR,260823,594,
ECG,260824,-24271,
PPG,260831,104289,106794
ECG,260832,-22690,
ECG,260839,-24002,
PPG,260842,104312,106826
ECG,260846,-22994,
PPG,260850,104315,106864
ECG,260854,-23716,
PPG,260860,104323,106880
ECG,260861,-23559,
PPG,260871,104345,106916
ECG,260872,-22879,
GSR,260878,595,
ECG,260878,-23247,
PPG,260882,104351,106947
ECG,260886,-21744,
PPG,260891,104365,106968
ECG,260894,-23856,
PPG,260900,104375,107006
ECG,260901,-22177,
PPG,260911,104384,107021
ECG,260912,-23318,
ECG,260919,-21337,
PPG,260922,104382,107053
ECG,260926,-23753,
PPG,260931,104393,107070
GSR,260933,595,
ECG,260934,-20480,
PPG,260941,104414,107096
ECG,260942,-23178,
PPG,260952,104419,107114
ECG,260953,-21397,
ECG,260958,-25245,
PPG,260961,104422,107138
ECG,260966,-22360,
PPG,260971,104432,107155
ECG,260974,-25171,
PPG,260981,104441,107178
ECG,260982,-22408,
ECG,260989,-24988,
PPG,260994,104456,107201
GSR,260995,595,
ECG,260998,-22360,
PPG,261001,104466,107204
ECG,261006,-24412,
PPG,261011,104490,107218
ECG,261014,-22819,
PPG,261021,104488,107248
ECG,261022,-24146,
ECG,261029,-21799,
PPG,261033,104476,107285
ECG,261038,-18476,
PPG,261042,104486,107279
ECG,261046,-10047,
PPG,261052,104514,107290
ECG,261054,-11024,
GSR,261059,594,
PPG,261061,104511,107333
ECG,261062,-17140,
ECG,261069,-24354,
PPG,261073,104523,107350
ECG,261078,-37811,
PPG,261082,104542,107380
ECG,261086,-38941,
PPG,261092,104565,107389
ECG,261094,-35011,
PPG,261101,104573,107404
ECG,261102,-27964,
ECG,261109,-25803,
PPG,261113,104553,107427
ECG,261118,-21472,
PPG,261122,104563,107454
ECG,261126,-23357,
GSR,261128,594,
PPG,261131,104592,107454
ECG,261134,-20248,
PPG,261141,104594,107470
ECG,261142,-22444,
ECG,261149,-19627,
PPG,261153,104618,107504
ECG,261158,-22101,
PPG,261161,104609,107528
ECG,261166,-19065,
PPG,261172,104627,107540
ECG,261174,-21384,
PPG,261182,104636,107576
ECG,261183,-18396,
GSR,261188,595,
ECG,261190,-20537,
PPG,261193,104637,107593
ECG,261198,-17632,
PPG,261201,104655,107631
ECG,261206,-19525,
PPG,261212,104668,107639
ECG,261214,-17174,
PPG,261222,104701,107676
ECG,261223,-18065,
ECG,261230,-16507,
PPG,261233,104700,107713
ECG,261237,-16397,
PPG,261241,104694,107715
GSR,261245,594,
ECG,261246,-15294,
PPG,261252,104708,107736
ECG,261254,-14305,
PPG,261262,104676,107669
ECG,261263,-13508,
ECG,261269,-11444,
PPG,261273,104653,107579
ECG,261277,-11316,
PPG,261282,104595,107424
ECG,261285,-8636,
PPG,261292,104533,107277
ECG,261293,-9029,
PPG,261302,104459,107088
GSR,261303,594,
ECG,261304,-6823,
ECG,261309,-8640,
PPG,261313,104390,106922
ECG,261317,-5790,
PPG,261321,104327,106772
ECG,261325,-9249,
PPG,261331,104287,106635
ECG,261334,-7721,
PPG,261342,104254,106510
ECG,261343,-12631,
ECG,261349,-12178,
PPG,261353,104215,106426
ECG,261357,-17709,
GSR,261360,594,
PPG,261362,104197,106372
ECG,261365,-16780,
PPG,261372,104174,106346
ECG,261373,-20959,
PPG,261382,104169,106316
ECG,261383,-19601,
ECG,261389,-22487,
PPG,261393,104168,106311
ECG,261397,-20574,
PPG,261402,104188,106318
ECG,261405,-22824,
PPG,261412,104181,106323
ECG,261413,-21501,
GSR,261415,595,
PPG,261422,104193,106346
ECG,261423,-22682,
ECG,261430,-22161,
PPG,261433,104202,106360
ECG,261438,-22504,
PPG,261442,104221,106390
ECG,261445,-22326,
PPG,261452,104206,106409
ECG,261453,-21929,
PPG,261463,104235,106424
ECG,261464,-22545,
ECG,261469,-21687,
PPG,261473,104244,106456
GSR,261474,594,
ECG,261477,-22764,
PPG,261482,104234,106459
ECG,261485,-20857,
PPG,261492,104267,106475
ECG,261493,-22953,
PPG,261502,104272,106495
ECG,261504,-20687,
ECG,261509,-23732,
PPG,261513,104295,106529
ECG,261517,-20835,
PPG,261523,104285,106551
ECG,261525,-23722,
GSR,261530,595,
PPG,261532,104315,106600
ECG,261533,-20621,
PPG,261542,104296,106619
ECG,261543,-23536,
ECG,261549,-20553,
PPG,261553,104333,106659
ECG,261557,-23422,
PPG,261563,104343,106668
ECG,261565,-21163,
PPG,261573,104361,106696
ECG,261574,-24116,
ECG,261581,-21700,
PPG,261584,104347,106710
GSR,261586,595,
ECG,261588,-23799,
PPG,261594,104354,106706
ECG,261598,-21634,
PPG,261603,104347,106685
ECG,261605,-23429,
PPG,261613,104357,106699
ECG,261614,-22296,
ECG,261621,-23156,
PPG,261624,104350,106668
ECG,261629,-22671,
PPG,261633,104321,106651
ECG,261637,-22754,
PPG,261643,104325,106632
GSR,261644,595,
ECG,261645,-22991,
PPG,261653,104313,106616
ECG,261654,-21972,
ECG,261661,-23259,
PPG,261664,104315,106613
ECG,261668,-21888,
PPG,261672,104317,106614
ECG,261677,-23696,
PPG,261683,104315,106633
ECG,261685,-21932,
PPG,261693,104319,106615
ECG,261694,-24154,
GSR,261699,595,
ECG,261701,-21687,
PPG,261704,104325,106638
ECG,261708,-24452,
PPG,261713,104331,106661
ECG,261716,-21341,
PPG,261723,104335,106680
ECG,261725,-24629,
PPG,261733,104363,106696
ECG,261734,-21206,
ECG,261741,-24503,
PPG,261744,104379,106726
ECG,261749,-21232,
PPG,261753,104376,106746
GSR,261756,595,
ECG,261756,-24155,
PPG,261764,104389,106791
ECG,261765,-20966,
PPG,261774,104401,106815
ECG,261775,-23922,
ECG,261781,-22039,
PPG,261784,104413,106838
ECG,261789,-23444,
PPG,261793,104431,106869
ECG,261796,-21392,
PPG,261804,104437,106907
ECG,261805,-22657,
PPG,261814,104450,106931
GSR,261815,595,
ECG,261816,-21845,
ECG,261821,-22407,
PPG,261824,104465,106958
ECG,261828,-21949,
PPG,261833,104488,106994
ECG,261836,-22247,
PPG,261843,104489,107023
ECG,261844,-22591,
PPG,261854,104499,107047
ECG,261855,-20704,
ECG,261860,-22528,
PPG,261864,104518,107079
ECG,261868,-21354,
GSR,261871,595,
PPG,261873,104532,107099
ECG,261876,-24249,
PPG,261883,104529,107128
ECG,261884,-22106,
PPG,261894,104551,107155
ECG,261895,-24551,
ECG,261901,-21796,
PPG,261904,104565,107174
ECG,261909,-24663,
PPG,261914,104567,107205
ECG,261916,-21467,
PPG,261924,104587,107233
ECG,261925,-24802,
GSR,261927,595,
ECG,261933,-21677,
PPG,261936,104599,107259
ECG,261941,-23977,
PPG,261944,104616,107274
ECG,261949,-19802,
PPG,261954,104636,107289
ECG,261956,-17016,
PPG,261964,104628,107291
ECG,261965,-8267,
ECG,261972,-14187,
PPG,261976,104634,107323
ECG,261981,-18979,
PPG,261984,104651,107328
GSR,261985,595,
ECG,261989,-30019,
PPG,261994,104672,107354
ECG,261996,-38186,
PPG,262004,104640,107363
ECG,262005,-37242,
ECG,262012,-32153,
PPG,262016,104665,107390
ECG,262021,-27754,
PPG,262024,104672,107401
ECG,262028,-23869,
PPG,262034,104697,107406
ECG,262036,-21981,
GSR,262041,595,
PPG,262044,104694,107438
ECG,262045,-22409,
ECG,262052,-20109,
PPG,262055,104704,107471
ECG,262060,-21551,
PPG,262065,104699,107477
ECG,262068,-19185,
PPG,262075,104736,107495
ECG,262076,-21574,
PPG,262084,104724,107512
ECG,262085,-18808,
ECG,262092,-21330,
PPG,262095,104740,107537
GSR,262096,595,
ECG,262099,-17572,
PPG,262105,104759,107551
ECG,262108,-20582,
PPG,262115,104748,107582
ECG,262116,-17065,
PPG,262124,104761,107599
ECG,262126,-19811,
ECG,262132,-16255,
PPG,262135,104780,107636
ECG,262140,-18895,
PPG,262145,104778,107646
ECG,262149,-15127,
GSR,262152,595,
PPG,262155,104793,107657
ECG,262157,-17076,
PPG,262165,104806,107692
ECG,262166,-13886,
ECG,262172,-15415,
PPG,262175,104804,107692
ECG,262180,-11872,
PPG,262184,104786,107643
ECG,262188,-12612,
PPG,262195,104761,107553
ECG,262196,-9926,
PPG,262205,104695,107411
ECG,262206,-9596,
GSR,262209,595,
ECG,262212,-7890,
PPG,262215,104642,107234
ECG,262220,-7021,
PPG,262224,104578,107083
ECG,262228,-7297,
PPG,262235,104520,106942
ECG,262236,-6699,
PPG,262245,104462,106764
ECG,262246,-8714,
ECG,262252,-9271,
PPG,262255,104405,106646
ECG,262260,-13352,
PPG,262264,104362,106541
GSR,262267,595,
ECG,262268,-13405,
PPG,262275,104345,106484
ECG,262276,-18025,
PPG,262285,104328,106405
ECG,262286,-17277,
ECG,262292,-21559,
PPG,262295,104329,106370
ECG,262300,-19357,
PPG,262304,104303,106360
ECG,262307,-23178,
PPG,262315,104304,106380
ECG,262316,-20043,
PPG,262325,104300,106373
GSR,262326,595,
ECG,262327,-23126,
ECG,262332,-20158,
PPG,262335,104318,106398
ECG,262339,-23342,
PPG,262345,104330,106419
ECG,262347,-21048,
PPG,262354,104361,106470
ECG,262355,-23310,
PPG,262365,104346,106487
ECG,262366,-20747,
ECG,262372,-23085,
PPG,262375,104370,106523
ECG,262380,-21368,
GSR,262382,595,
PPG,262385,104389,106553
ECG,262388,-22692,
PPG,262395,104407,106585
ECG,262396,-21313,
ECG,262404,-21943,
PPG,262407,104400,106614
ECG,262412,-21713,
PPG,262415,104414,106638
ECG,262420,-21432,
PPG,262425,104439,106662
ECG,262427,-22312,
PPG,262435,104451,106708
ECG,262436,-21557,
GSR,262439,595,
ECG,262444,-22513,
PPG,262447,104468,106741
ECG,262452,-20701,
PPG,262455,104473,106779
ECG,262460,-23073,
PPG,262465,104516,106808
ECG,262467,-20919,
PPG,262475,104526,106847
ECG,262476,-23276,
ECG,262483,-21087,
PPG,262487,104520,106868
ECG,262492,-23861,
PPG,262495,104505,106873
ECG,262499,-21114,
GSR,262502,595,
PPG,262505,104527,106864
ECG,262507,-23964,
PPG,262515,104508,106845
ECG,262516,-20660,
ECG,262523,-23874,
PPG,262526,104523,106838
ECG,262532,-21270,
PPG,262535,104512,106824
ECG,262539,-23899,
PPG,262545,104508,106793
ECG,262547,-21119,
PPG,262555,104494,106785
ECG,262556,-23711,
ECG,262563,-21474,
PPG,262567,104487,106773
GSR,262568,595,
ECG,262572,-23713,
PPG,262575,104479,106765
ECG,262579,-21871,
PPG,262585,104492,106754
ECG,262587,-23154,
PPG,262595,104493,106764
ECG,262596,-22614,
ECG,262603,-22727,
PPG,262607,104484,106766
ECG,262611,-22599,
PPG,262616,104487,106783
ECG,262620,-22444,
PPG,262626,104502,106801
ECG,262628,-23150,
GSR,262630,595,
PPG,262635,104496,106800
ECG,262636,-22131,
ECG,262643,-23586,
PPG,262646,104524,106827
ECG,262651,-21742,
PPG,262656,104530,106867
ECG,262660,-24020,
PPG,262666,104532,106901
ECG,262668,-21736,
PPG,262676,104551,106917
ECG,262677,-23985,
ECG,262683,-21624,
PPG,262686,104571,106950
GSR,262687,595,
ECG,262691,-24471,
PPG,262695,104568,106983
ECG,262700,-21470,
PPG,262706,104584,107008
ECG,262707,-24174,
PPG,262716,104616,107052
ECG,262717,-21191,
ECG,262723,-24073,
PPG,262726,104630,107080
ECG,262731,-20851,
PPG,262736,104626,107118
ECG,262738,-23949,
PPG,262746,104651,107153
GSR,262748,595,
ECG,262748,-21027,
PPG,262756,104651,107173
ECG,262757,-22375,
ECG,262763,-21354,
PPG,262767,104666,107200
ECG,262770,-23420,
PPG,262776,104682,107229
ECG,262779,-21144,
PPG,262787,104697,107263
ECG,262788,-21818,
ECG,262795,-21986,
PPG,262798,104709,107294
GSR,262800,595,
ECG,262803,-22830,
PPG,262807,104709,107314
ECG,262810,-22936,
PPG,262816,104745,107331
ECG,262819,-22956,
PPG,262827,104757,107386
ECG,262828,-23852,
ECG,262835,-22687,
PPG,262838,104754,107394
ECG,262843,-24276,
PPG,262846,104750,107401
ECG,262851,-22287,
PPG,262856,104786,107423
GSR,262858,595,
ECG,262859,-24039,
PPG,262866,104770,107453
ECG,262867,-21589,
ECG,262875,-23367,
PPG,262878,104769,107481
ECG,262883,-16987,
PPG,262886,104795,107490
ECG,262891,-11842,
PPG,262896,104823,107518
ECG,262898,-9552,
PPG,262906,104818,107543
ECG,262907,-17978,
ECG,262915,-21674,
PPG,262919,104821,107550
GSR,262920,596,
ECG,262923,-36872,
PPG,262926,104829,107555
ECG,262931,-37699,
PPG,262936,104864,107578
ECG,262938,-35487,
PPG,262946,104869,107609
ECG,262947,-27742,
ECG,262955,-25256,
PPG,262959,104860,107629
ECG,262963,-21202,
PPG,262967,104860,107638
ECG,262971,-22473,
GSR,262975,596,
PPG,262977,104893,107659
ECG,262978,-20991,
PPG,262986,104875,107677
ECG,262987,-21022,
ECG,262994,-20578,
PPG,262999,104899,107700
ECG,263003,-20378,
PPG,263007,104895,107709
ECG,263011,-19972,
PPG,263017,104920,107733
ECG,263019,-19061,
PPG,263027,104913,107749
ECG,263028,-19737,
GSR,263033,596,
ECG,263035,-18426,
PPG,263038,104930,107783
ECG,263043,-19647,
PPG,263047,104931,107779
ECG,263051,-17166,
PPG,263057,104947,107821
ECG,263059,-18907,
PPG,263067,104949,107838
ECG,263068,-15808,
ECG,263074,-18037,
PPG,263077,104968,107856
ECG,263083,-14440,
PPG,263087,104955,107873
GSR,263089,595,
ECG,263091,-16477,
PPG,263097,104977,107870
ECG,263098,-12700,
PPG,263107,104944,107825
ECG,263108,-14239,
ECG,263114,-9794,
PPG,263118,104896,107704
ECG,263122,-11471,
PPG,263128,104828,107537
ECG,263130,-7821,
PPG,263137,104765,107348
ECG,263138,-8946,
GSR,263143,595,
PPG,263147,104691,107173
ECG,263148,-5812,
ECG,263154,-7286,
PPG,263157,104631,106994
ECG,263162,-5519,
PPG,263166,104570,106833
ECG,263171,-7194,
PPG,263177,104505,106715
ECG,263178,-7670,
PPG,263187,104471,106579
ECG,263188,-10545,
ECG,263194,-13026,
PPG,263198,104426,106476
GSR,263199,595,
ECG,263202,-15081,
PPG,263206,104399,106420
ECG,263209,-17901,
PPG,263217,104393,106381
ECG,263218,-18731,
PPG,263227,104393,106344
ECG,263228,-20931,
ECG,263234,-20214,
PPG,263238,104381,106342
ECG,263242,-22677,
PPG,263247,104382,106334
ECG,263250,-20661,
GSR,263254,596,
PPG,263257,104389,106370
ECG,263258,-22793,
PPG,263267,104374,106360
ECG,263268,-20535,
ECG,263274,-23274,
PPG,263278,104391,106383
ECG,263282,-20271,
PPG,263287,104413,106401
ECG,263290,-23281,
PPG,263298,104417,106441
ECG,263299,-20551,
ECG,263306,-23117,
PPG,263309,104421,106448
GSR,263310,596,
ECG,263315,-20221,
PPG,263318,104428,106471
ECG,263322,-23161,
PPG,263327,104440,106487
ECG,263330,-20603,
PPG,263337,104450,106509
ECG,263339,-23217,
ECG,263346,-21257,
PPG,263349,104436,106512
ECG,263354,-22540,
PPG,263358,104446,106535
ECG,263362,-21261,
GSR,263365,596,
PPG,263367,104465,106557
ECG,263370,-22183,
PPG,263377,104461,106585
ECG,263378,-21463,
ECG,263386,-21896,
PPG,263389,104493,106629
ECG,263394,-21937,
PPG,263398,104506,106657
ECG,263402,-21787,
PPG,263407,104516,106675
ECG,263409,-22732,
PPG,263417,104542,106702
ECG,263418,-21356,
ECG,263426,-23517,
PPG,263430,104543,106709
GSR,263431,596,
ECG,263434,-21291,
PPG,263439,104538,106724
ECG,263442,-23598,
PPG,263447,104539,106719
ECG,263449,-21410,
PPG,263457,104535,106723
ECG,263458,-23763,
ECG,263467,-21247,
PPG,263470,104535,106700
ECG,263474,-23951,
PPG,263478,104520,106676
ECG,263482,-21220,
GSR,263486,595,
PPG,263489,104528,106677
ECG,263490,-23983,
PPG,263498,104494,106653
ECG,263499,-21033,
ECG,263506,-24021,
PPG,263510,104503,106671
ECG,263514,-21335,
PPG,263518,104505,106651
ECG,263522,-23815,
PPG,263528,104509,106661
ECG,263530,-21351,
PPG,263538,104511,106648
ECG,263539,-23535,
GSR,263544,596,
ECG,263546,-22221,
PPG,263549,104521,106675
ECG,263554,-23538,
PPG,263558,104504,106692
ECG,263562,-22414,
PPG,263568,104528,106695
ECG,263570,-23190,
PPG,263578,104534,106737
ECG,263579,-22844,
ECG,263585,-22979,
PPG,263589,104550,106752
ECG,263593,-22947,
PPG,263599,104560,106769
GSR,263602,596,
ECG,263603,-22497,
PPG,263608,104561,106806
ECG,263609,-23672,
PPG,263618,104577,106818
ECG,263619,-22146,
ECG,263625,-23782,
PPG,263629,104603,106851
ECG,263633,-21742,
PPG,263639,104607,106897
ECG,263642,-23705,
PPG,263649,104619,106930
ECG,263650,-20787,
GSR,263657,596,
ECG,263657,-23787,
PPG,263661,104630,106961
ECG,263665,-21276,
PPG,263669,104650,106981
ECG,263673,-23677,
PPG,263678,104654,107006
ECG,263682,-20101,
PPG,263689,104670,107053
ECG,263690,-23375,
PPG,263699,104684,107079
ECG,263700,-20804,
ECG,263705,-22667,
PPG,263709,104684,107092
GSR,263711,596,
ECG,263713,-19949,
PPG,263718,104718,107131
ECG,263721,-23612,
PPG,263729,104707,107155
ECG,263730,-22556,
ECG,263737,-24272,
PPG,263741,104732,107193
ECG,263745,-22592,
PPG,263749,104745,107211
ECG,263753,-23861,
PPG,263758,104777,107236
ECG,263761,-22972,
GSR,263766,596,
PPG,263769,104769,107279
ECG,263770,-23386,
ECG,263777,-22991,
PPG,263780,104773,107300
ECG,263785,-23461,
PPG,263789,104789,107322
ECG,263793,-23557,
PPG,263798,104812,107332
ECG,263801,-21386,
PPG,263809,104805,107364
ECG,263810,-18095,
ECG,263817,-8452,
PPG,263821,104811,107399
ECG,263825,-11568,
PPG,263829,104823,107406
ECG,263833,-15387,
GSR,263836,596,
PPG,263838,104844,107432
ECG,263841,-25844,
PPG,263848,104844,107439
ECG,263849,-36104,
ECG,263857,-40857,
PPG,263861,104858,107463
ECG,263865,-32885,
PPG,263869,104867,107490
ECG,263873,-30001,
PPG,263879,104888,107501
ECG,263881,-22455,
PPG,263889,104905,107521
ECG,263890,-23264,
GSR,263897,596,
ECG,263897,-20463,
PPG,263901,104895,107542
ECG,263906,-22567,
PPG,263909,104897,107552
ECG,263913,-19991,
PPG,263919,104920,107572
ECG,263921,-21721,
PPG,263929,104928,107613
ECG,263930,-19277,
ECG,263938,-20658,
PPG,263941,104936,107622
ECG,263945,-18959,
PPG,263949,104933,107649
GSR,263952,596,
ECG,263953,-19785,
PPG,263959,104961,107674
ECG,263961,-18636,
PPG,263969,104956,107711
ECG,263970,-18504,
ECG,263976,-18235,
PPG,263980,104978,107719
ECG,263985,-16957,
PPG,263989,104978,107736
ECG,263993,-17577,
PPG,263999,104996,107777
ECG,264001,-15801,
PPG,264009,104995,107786
GSR,264010,595,
ECG,264011,-16429,
ECG,264016,-14003,
PPG,264020,105006,107793
ECG,264025,-14914,
PPG,264030,104989,107770
ECG,264033,-11704,
PPG,264039,104965,107702
ECG,264040,-12649,
PPG,264049,104890,107534
ECG,264050,-8644,
ECG,264057,-10495,
PPG,264060,104819,107355
GSR,264066,596,
ECG,264066,-6169,
PPG,264070,104768,107166
ECG,264073,-8141,
PPG,264079,104691,106969
ECG,264080,-4746,
PPG,264089,104636,106809
ECG,264090,-7767,
ECG,264096,-6139,
PPG,264100,104564,106650
ECG,264104,-9615,
PPG,264110,104515,106522
ECG,264113,-9780,
PPG,264120,104463,106430
ECG,264121,-14246,
GSR,264123,596,
ECG,264128,-14876,
PPG,264132,104437,106354
ECG,264136,-18396,
PPG,264140,104417,106286
ECG,264144,-18883,
PPG,264150,104409,106257
ECG,264153,-20533,
PPG,264160,104386,106255
ECG,264161,-20886,
PPG,264170,104406,106233
ECG,264171,-21179,
ECG,264177,-21962,
PPG,264180,104417,106251
GSR,264181,596,
ECG,264185,-21204,
PPG,264190,104402,106275
ECG,264193,-22552,
PPG,264200,104414,106306
ECG,264201,-21147,
PPG,264210,104433,106312
ECG,264211,-22810,
ECG,264216,-21086,
PPG,264219,104443,106332
ECG,264224,-23344,
PPG,264229,104442,106336
ECG,264232,-20587,
GSR,264237,596,
PPG,264240,104473,106385
ECG,264241,-23053,
PPG,264250,104454,106377
ECG,264251,-20226,
ECG,264256,-23464,
PPG,264260,104484,106410
ECG,264264,-20289,
PPG,264269,104498,106423
ECG,264272,-23161,
PPG,264280,104511,106462
ECG,264281,-20302,
ECG,264288,-22851,
PPG,264292,104501,106482
ECG,264296,-20501,
PPG,264300,104520,106523
GSR,264301,596,
ECG,264304,-23122,
PPG,264309,104543,106546
ECG,264312,-21010,
PPG,264320,104558,106588
ECG,264321,-22869,
ECG,264328,-21527,
PPG,264332,104583,106619
ECG,264336,-22574,
PPG,264340,104579,106633
ECG,264344,-21695,
PPG,264350,104574,106636
ECG,264352,-22562,
PPG,264360,104600,106660
ECG,264361,-22485,
GSR,264364,596,
ECG,264368,-22316,
PPG,264372,104591,106657
ECG,264376,-22654,
PPG,264381,104567,106642
ECG,264385,-21809,
PPG,264391,104561,106618
ECG,264392,-23089,
PPG,264400,104573,106624
ECG,264401,-21181,
ECG,264409,-23717,
PPG,264412,104547,106610
ECG,264417,-21348,
PPG,264420,104560,106592
ECG,264424,-23691,
GSR,264427,597,
PPG,264431,104555,106563
ECG,264432,-20824,
PPG,264440,104553,106583
ECG,264441,-24003,
ECG,264449,-21191,
PPG,264452,104563,106585
ECG,264456,-23905,
PPG,264460,104564,106587
ECG,264464,-21180,
PPG,264470,104551,106586
ECG,264472,-24099,
PPG,264480,104578,106610
GSR,264481,596,
ECG,264482,-21202,
ECG,264487,-23954,
PPG,264492,104581,106623
ECG,264496,-21403,
PPG,264501,104590,106660
ECG,264504,-23851,
PPG,264511,104582,106682
ECG,264512,-21922,
PPG,264520,104619,106701
ECG,264521,-23149,
ECG,264528,-21967,
PPG,264531,104617,106729
GSR,264537,596,
ECG,264537,-22331,
PPG,264541,104632,106770
